nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIPATAT,133644,3217072002,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
CIPTAHARJA,133643,3217072001,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
CIRAWAMEKAR,133651,3217072009,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
CITATAH,133645,3217072003,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
GUNUNGMASIGIT,133650,3217072008,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
KERTAMUKTI,133648,3217072006,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
MANDALASARI,133652,3217072010,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
MANDALAWANGI,133647,3217072005,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
NYALINDUNG,133649,3217072007,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
RAJAMANDALAKULON,133646,3217072004,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
SARIMUKTI,133654,3217072012,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
SUMURBANDUNG,133653,3217072011,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIPATAT,321707
